show_id,plataforma,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,codireccion
s6226,netflix,Zoe Lister-Jones,,,,,,,,,,,,,,,,,0
s6227,netflix,Aaron Nee, Adam Nee,,,,,,,,,,,,,,,,1
s6228,netflix,Tanit Jitnukul,,,,,,,,,,,,,,,,,0
s6230,netflix,Manop Janjarasskul,,,,,,,,,,,,,,,,,0
s6231,netflix,Adisorn Tresirikasem,,,,,,,,,,,,,,,,,0
s6232,netflix,Jordi Llompart,,,,,,,,,,,,,,,,,0
s6233,netflix,Raja Menon,,,,,,,,,,,,,,,,,0
s6235,netflix,Kyran Kelly,,,,,,,,,,,,,,,,,0
s6236,netflix,Adam Wood,,,,,,,,,,,,,,,,,0
s6237,netflix,Zeke Norton,,,,,,,,,,,,,,,,,0
s6238,netflix,Karen J. Lloyd,,,,,,,,,,,,,,,,,0
s6239,netflix,Andrew Tan, Michael Goguen,,,,,,,,,,,,,,,,1
s6240,netflix,William Lau,,,,,,,,,,,,,,,,,0
s6241,netflix,Ezekiel Norton,,,,,,,,,,,,,,,,,0
s6242,netflix,Conrad Helten,,,,,,,,,,,,,,,,,0
s6243,netflix,Ezekiel Norton,,,,,,,,,,,,,,,,,0
s6244,netflix,Conrad Helten, Ezekiel Norton, Michael Goguen,,,,,,,,,,,,,,,1
s6245,netflix,Kyle Newman,,,,,,,,,,,,,,,,,0
s6246,netflix,Esteban Vidal,,,,,,,,,,,,,,,,,0
s6247,netflix,Rajkumar Santoshi,,,,,,,,,,,,,,,,,0
s6248,netflix,David Zucker,,,,,,,,,,,,,,,,,0
s6249,netflix,Paul Verhoeven,,,,,,,,,,,,,,,,,0
s6252,netflix,Dava Whisenant,,,,,,,,,,,,,,,,,0
s6255,netflix,Hrishikesh Mukherjee,,,,,,,,,,,,,,,,,0
s6256,netflix,Sagar Sarhadi,,,,,,,,,,,,,,,,,0
s6257,netflix,Lilibet Foster,,,,,,,,,,,,,,,,,0
s6258,netflix,Joshua Caldwell,,,,,,,,,,,,,,,,,0
s6261,netflix,Mel Smith,,,,,,,,,,,,,,,,,0
s6267,netflix,Mike Judge,,,,,,,,,,,,,,,,,0
s6268,netflix,Bruce W. Smith,,,,,,,,,,,,,,,,,0
s6269,netflix,Agasyah Karim, Khalid Kashogi,,,,,,,,,,,,,,,,1
s6270,netflix,Khaled El Halafawy,,,,,,,,,,,,,,,,,0
s6271,netflix,Julian Jarrold,,,,,,,,,,,,,,,,,0
s6272,netflix,Adam Shankman,,,,,,,,,,,,,,,,,0
s6273,netflix,Fisher Stevens,,,,,,,,,,,,,,,,,0
s6275,netflix,Katherine Fairfax Wright,,,,,,,,,,,,,,,,,0
s6278,netflix,Rajeev Chaudhari,,,,,,,,,,,,,,,,,0
s6279,netflix,Anthony Wonke,,,,,,,,,,,,,,,,,0
s6281,netflix,April Mullen,,,,,,,,,,,,,,,,,0
s6283,netflix,Adam Marino,,,,,,,,,,,,,,,,,0
s6284,netflix,Joe Camp,,,,,,,,,,,,,,,,,0
s6285,netflix,Joe Camp,,,,,,,,,,,,,,,,,0
s6286,netflix,Hakan Algül,,,,,,,,,,,,,,,,,0
s6288,netflix,Tamer Bassiouni,,,,,,,,,,,,,,,,,0
s6289,netflix,Ted Braun,,,,,,,,,,,,,,,,,0
s6290,netflix,Dharmesh Darshan,,,,,,,,,,,,,,,,,0
s6291,netflix,Khaled Marei,,,,,,,,,,,,,,,,,0
s6293,netflix,Sushrut Jain,,,,,,,,,,,,,,,,,0
s6294,netflix,Majid Majidi,,,,,,,,,,,,,,,,,0
s6297,netflix,Priyadarshan,,,,,,,,,,,,,,,,,0
s6299,netflix,Priyadarshan,,,,,,,,,,,,,,,,,0
s6300,netflix,Ram Gopal Varma,,,,,,,,,,,,,,,,,0
s6301,netflix,Jasbir Bijendra Bhati,,,,,,,,,,,,,,,,,0
s6303,netflix,Joey Kern,,,,,,,,,,,,,,,,,0
s6304,netflix,Dennis Dugan,,,,,,,,,,,,,,,,,0
s6306,netflix,Shawn Levy,,,,,,,,,,,,,,,,,0
s6307,netflix,Scott Martin,,,,,,,,,,,,,,,,,0
s6308,netflix,Kaspar Astrup Schröder,,,,,,,,,,,,,,,,,0
s6309,netflix,Ron Oliver,,,,,,,,,,,,,,,,,0
s6310,netflix,Nick Broomfield,,,,,,,,,,,,,,,,,0
s6311,netflix,Shannon Hartman,,,,,,,,,,,,,,,,,0
s6312,netflix,Stephen Daldry,,,,,,,,,,,,,,,,,0
s6313,netflix,Vonda Harrell, Daniel Camenisch,,,,,,,,,,,,,,,,1
s6314,netflix,Indrasis Acharya,,,,,,,,,,,,,,,,,0
s6315,netflix,Gajendra Ahire, Viju Mane, Girish Mohite, Ravi Jadhav,,,,,,,,,,,,,,1
s6316,netflix,Emanuel Hoss-Desmarais,,,,,,,,,,,,,,,,,0
s6317,netflix,Marianna Palka,,,,,,,,,,,,,,,,,0
s6318,netflix,Ham Tran,,,,,,,,,,,,,,,,,0
s6321,netflix,Supavitra Babul,,,,,,,,,,,,,,,,,0
s6322,netflix,Mark Harris,,,,,,,,,,,,,,,,,0
s6323,netflix,Ridley Scott,,,,,,,,,,,,,,,,,0
s6326,netflix,Ryan Coogler,,,,,,,,,,,,,,,,,0
s6327,netflix,Jesse Gustafson,,,,,,,,,,,,,,,,,0
s6328,netflix,Craig Brewer,,,,,,,,,,,,,,,,,0
s6329,netflix,Martin Hodara,,,,,,,,,,,,,,,,,0
s6331,netflix,Daniel Alfredson,,,,,,,,,,,,,,,,,0
s6332,netflix,Ethan Hawke,,,,,,,,,,,,,,,,,0
s6333,netflix,Ben Younger,,,,,,,,,,,,,,,,,0
s6334,netflix,Deane Taylor,,,,,,,,,,,,,,,,,0
s6335,netflix,July Hygreck,,,,,,,,,,,,,,,,,0
s6337,netflix,Jean-François Richet,,,,,,,,,,,,,,,,,0
s6338,netflix,Ted Demme,,,,,,,,,,,,,,,,,0
s6339,netflix,Abdellatif Kechiche,,,,,,,,,,,,,,,,,0
s6340,netflix,Woody Allen,,,,,,,,,,,,,,,,,0
s6341,netflix,Lev L. Spiro,,,,,,,,,,,,,,,,,0
s6343,netflix,Jeremy Saulnier,,,,,,,,,,,,,,,,,0
s6344,netflix,Les Mayfield,,,,,,,,,,,,,,,,,0
s6345,netflix,Derek Cianfrance,,,,,,,,,,,,,,,,,0
s6347,netflix,Jeremy Kenyon Lockyer Corbell,,,,,,,,,,,,,,,,,0
s6349,netflix,Jay Surridge,,,,,,,,,,,,,,,,,0
s6350,netflix,Elvira Lind,,,,,,,,,,,,,,,,,0
s6351,netflix,Raj Kapoor,,,,,,,,,,,,,,,,,0
s6352,netflix,Gabriel Clarke, Torquil Jones,,,,,,,,,,,,,,,,1
s6354,netflix,Geoffrey Orthwein, Andrew Sullivan,,,,,,,,,,,,,,,,1
s6355,netflix,Byron Howard, Chris Williams,,,,,,,,,,,,,,,,1
s6356,netflix,Alexandra Dean,,,,,,,,,,,,,,,,,0
s6357,netflix,Jelle de Jonge,,,,,,,,,,,,,,,,,0
s6359,netflix,Arthur Penn,,,,,,,,,,,,,,,,,0
s6360,netflix,Kaizad Gustad,,,,,,,,,,,,,,,,,0
s6363,netflix,Gary Cohen, Ross Hockrow,,,,,,,,,,,,,,,,1
s6364,netflix,Gayane Petrosyan,,,,,,,,,,,,,,,,,0
s6366,netflix,Richard Sears,,,,,,,,,,,,,,,,,0
s6367,netflix,Alê Abreu,,,,,,,,,,,,,,,,,0
s6368,netflix,Chris Stokes,,,,,,,,,,,,,,,,,0
s6370,netflix,Michael Doneger,,,,,,,,,,,,,,,,,0
s6371,netflix,Sean McNamara,,,,,,,,,,,,,,,,,0
s6373,netflix,Jody Lambert,,,,,,,,,,,,,,,,,0
s6375,netflix,Sridhar Rangayan,,,,,,,,,,,,,,,,,0
s6376,netflix,Simon Baker,,,,,,,,,,,,,,,,,0
s6377,netflix,Rian Johnson,,,,,,,,,,,,,,,,,0
s6378,netflix,Robert Adetuyi,,,,,,,,,,,,,,,,,0
s6380,netflix,Antoine Fuqua,,,,,,,,,,,,,,,,,0
s6381,netflix,Lu Yang,,,,,,,,,,,,,,,,,0
s6383,netflix,Vivieno Caldinelli,,,,,,,,,,,,,,,,,0
s6384,netflix,Vivieno Caldinelli,,,,,,,,,,,,,,,,,0
s6385,netflix,Vivieno Caldinelli,,,,,,,,,,,,,,,,,0
s6387,netflix,Mike Wiluan,,,,,,,,,,,,,,,,,0
s6389,netflix,David McCracken,,,,,,,,,,,,,,,,,0
s6391,netflix,Steve Antin,,,,,,,,,,,,,,,,,0
s6393,netflix,Lee Chang-dong,,,,,,,,,,,,,,,,,0
s6395,netflix,Cary Murnion, Jonathan Milott,,,,,,,,,,,,,,,,1
s6396,netflix,Daniel Mann,,,,,,,,,,,,,,,,,0
s6397,netflix,Daniele Thompson,,,,,,,,,,,,,,,,,0
s6398,netflix,Travis Zariwny,,,,,,,,,,,,,,,,,0
s6400,netflix,Angga Dwimas Sasongko,,,,,,,,,,,,,,,,,0
s6401,netflix,Néstor Sánchez Sotelo,,,,,,,,,,,,,,,,,0
s6403,netflix,Asim Abbasi,,,,,,,,,,,,,,,,,0
s6404,netflix,Madhur Bhandarkar,,,,,,,,,,,,,,,,,0
s6410,netflix,Scott Marshall Smith,,,,,,,,,,,,,,,,,0
s6411,netflix,Lisa Arnold,,,,,,,,,,,,,,,,,0
s6413,netflix,Peter Sattler,,,,,,,,,,,,,,,,,0
s6415,netflix,Harry Elfont, Deborah Kaplan,,,,,,,,,,,,,,,,1
s6416,netflix,Bernard Rose,,,,,,,,,,,,,,,,,0
s6419,netflix,Noushad,,,,,,,,,,,,,,,,,0
s6420,netflix,Mark O'Connor,,,,,,,,,,,,,,,,,0
s6422,netflix,Chito S. Roño,,,,,,,,,,,,,,,,,0
s6423,netflix,Todd Haynes,,,,,,,,,,,,,,,,,0
s6424,netflix,Brian De Palma,,,,,,,,,,,,,,,,,0
s6425,netflix,Àlex Pastor, David Pastor,,,,,,,,,,,,,,,,1
s6426,netflix,Matt Piedmont,,,,,,,,,,,,,,,,,0
s6428,netflix,Martin Campbell,,,,,,,,,,,,,,,,,0
s6429,netflix,Wong Jing,,,,,,,,,,,,,,,,,0
s6430,netflix,Wong Jing,,,,,,,,,,,,,,,,,0
s6432,netflix,Richard Brooks,,,,,,,,,,,,,,,,,0
s6434,netflix,Brad Peyton,,,,,,,,,,,,,,,,,0
s6436,netflix,Henrik Martin Dahlsbakken,,,,,,,,,,,,,,,,,0
s6437,netflix,Shivendra Singh Dungarpur,,,,,,,,,,,,,,,,,0
s6438,netflix,Nicholas Hytner,,,,,,,,,,,,,,,,,0
s6439,netflix,Harry Baweja,,,,,,,,,,,,,,,,,0
s6440,netflix,Aatmaram Dharne,,,,,,,,,,,,,,,,,0
s6441,netflix,David Dhawan,,,,,,,,,,,,,,,,,0
s6442,netflix,Umer Adil,,,,,,,,,,,,,,,,,0
s6443,netflix,Arne Birkenstock,,,,,,,,,,,,,,,,,0
s6444,netflix,Dianne Dreyer,,,,,,,,,,,,,,,,,0
s6445,netflix,Garin Nugroho,,,,,,,,,,,,,,,,,0
s6446,netflix,John Curran,,,,,,,,,,,,,,,,,0
s6447,netflix,Tim Burton,,,,,,,,,,,,,,,,,0
s6448,netflix,McG,,,,,,,,,,,,,,,,,0
s6449,netflix,Charles A. Nichols, Iwao Takamoto,,,,,,,,,,,,,,,,1
s6450,netflix,David Dhawan,,,,,,,,,,,,,,,,,0
s6451,netflix,Kevin Smith,,,,,,,,,,,,,,,,,0
s6453,netflix,Wong Jing, Jason Kwan,,,,,,,,,,,,,,,,1
s6454,netflix,John Scheinfeld,,,,,,,,,,,,,,,,,0
s6455,netflix,Gurvinder Singh,,,,,,,,,,,,,,,,,0
s6459,netflix,Bradley Parker,,,,,,,,,,,,,,,,,0
s6462,netflix,Sidheswar Shukla, Asit Mohapatra,,,,,,,,,,,,,,,,1
s6463,netflix,Asit Mohapatra, Shyamal Chaulia,,,,,,,,,,,,,,,,1
s6464,netflix,Shyamal Chaulia, Asit Mohapatra,,,,,,,,,,,,,,,,1
s6465,netflix,Rajiv Chilaka, Binayak Das,,,,,,,,,,,,,,,,1
s6466,netflix,Anuranjan Premji,,,,,,,,,,,,,,,,,0
s6467,netflix,Mark Dindal,,,,,,,,,,,,,,,,,0
s6468,netflix,Niyi Akinmolayan,,,,,,,,,,,,,,,,,0
s6469,netflix,Tom Holland,,,,,,,,,,,,,,,,,0
s6471,netflix,Tan Bing,,,,,,,,,,,,,,,,,0
s6472,netflix,Luis Lopez,,,,,,,,,,,,,,,,,0
s6473,netflix,Bedabrata Pain,,,,,,,,,,,,,,,,,0
s6474,netflix,Ken Hughes,,,,,,,,,,,,,,,,,0
s6475,netflix,Atom Egoyan,,,,,,,,,,,,,,,,,0
s6476,netflix,Andrew Sandler,,,,,,,,,,,,,,,,,0
s6477,netflix,Corbin Bernsen,,,,,,,,,,,,,,,,,0
s6479,netflix,Marita Grabiak,,,,,,,,,,,,,,,,,0
s6480,netflix,Gary Wheeler,,,,,,,,,,,,,,,,,0
s6481,netflix,Joe Roth,,,,,,,,,,,,,,,,,0
s6482,netflix,Marc Forster,,,,,,,,,,,,,,,,,0
s6483,netflix,Israel Adrián Caetano,,,,,,,,,,,,,,,,,0
s6485,netflix,Mohsin Ali,,,,,,,,,,,,,,,,,0
s6486,netflix,Hrishikesh Mukherjee,,,,,,,,,,,,,,,,,0
s6487,netflix,Paul Weitz,,,,,,,,,,,,,,,,,0
s6489,netflix,Fernando Meirelles, Katia Lund,,,,,,,,,,,,,,,,1
s6490,netflix,Pete Travis,,,,,,,,,,,,,,,,,0
s6492,netflix,Nick Mead,,,,,,,,,,,,,,,,,0
s6493,netflix,Louis Leterrier,,,,,,,,,,,,,,,,,0
s6494,netflix,Gregory Hoblit,,,,,,,,,,,,,,,,,0
s6495,netflix,Eric Stoltz,,,,,,,,,,,,,,,,,0
s6497,netflix,Jack Starrett,,,,,,,,,,,,,,,,,0
s6498,netflix,Frank Coraci,,,,,,,,,,,,,,,,,0
s6500,netflix,Chris Perkel,,,,,,,,,,,,,,,,,0
s6501,netflix,John Crowley,,,,,,,,,,,,,,,,,0
s6502,netflix,Lilly Wachowski, Lana Wachowski, Tom Tykwer,,,,,,,,,,,,,,,1
s6503,netflix,Olivier Assayas,,,,,,,,,,,,,,,,,0
s6504,netflix,Matt Reeves,,,,,,,,,,,,,,,,,0
s6511,netflix,Thomas Carter,,,,,,,,,,,,,,,,,0
s6512,netflix,Les Mayfield,,,,,,,,,,,,,,,,,0
s6513,netflix,Vishal Mishra,,,,,,,,,,,,,,,,,0
s6516,netflix,Saurav Palodhi,,,,,,,,,,,,,,,,,0
s6517,netflix,Florian Gallenberger,,,,,,,,,,,,,,,,,0
s6518,netflix,Ketan Mehta,,,,,,,,,,,,,,,,,0
s6519,netflix,Zack Whedon,,,,,,,,,,,,,,,,,0
s6523,netflix,Ram Gopal Varma,,,,,,,,,,,,,,,,,0
s6524,netflix,Craig Goodwill,,,,,,,,,,,,,,,,,0
s6527,netflix,Stacie Passon,,,,,,,,,,,,,,,,,0
s6528,netflix,Van M. Pham,,,,,,,,,,,,,,,,,0
s6529,netflix,Gavin Fitzgerald,,,,,,,,,,,,,,,,,0
s6530,netflix,Ozan Açıktan,,,,,,,,,,,,,,,,,0
s6531,netflix,Ram Gopal Varma,,,,,,,,,,,,,,,,,0
s6532,netflix,Abdul Aziz Hashad,,,,,,,,,,,,,,,,,0
s6534,netflix,Stuart Rosenberg,,,,,,,,,,,,,,,,,0
s6535,netflix,Jon Rosenbaum,,,,,,,,,,,,,,,,,0
s6537,netflix,Henry Selick,,,,,,,,,,,,,,,,,0
s6538,netflix,Jason Bourque,,,,,,,,,,,,,,,,,0
s6540,netflix,Micah Bickham, Galley Molina,,,,,,,,,,,,,,,,1
s6541,netflix,Paul Haggis,,,,,,,,,,,,,,,,,0
s6542,netflix,Kranti Kanade,,,,,,,,,,,,,,,,,0
s6544,netflix,Ang Lee,,,,,,,,,,,,,,,,,0
s6545,netflix,Don Mancini,,,,,,,,,,,,,,,,,0
s6546,netflix,Zachary Heinzerling,,,,,,,,,,,,,,,,,0
s6547,netflix,Chandrakant Kanse,,,,,,,,,,,,,,,,,0
s6548,netflix,Hasan Karacadağ,,,,,,,,,,,,,,,,,0
s6549,netflix,Gary David Goldberg,,,,,,,,,,,,,,,,,0
s6551,netflix,Steve Carr,,,,,,,,,,,,,,,,,0
s6552,netflix,Amara Cash,,,,,,,,,,,,,,,,,0
s6553,netflix,Pablo Parés,,,,,,,,,,,,,,,,,0
s6554,netflix,Johnson Esthappan,,,,,,,,,,,,,,,,,0
s6555,netflix,Raj Amit Kumar,,,,,,,,,,,,,,,,,0
s6556,netflix,Jean-Marc Vallée,,,,,,,,,,,,,,,,,0
s6558,netflix,Jeffrey Walker,,,,,,,,,,,,,,,,,0
s6559,netflix,Philipp Eichholtz,,,,,,,,,,,,,,,,,0
s6562,netflix,Brendan Toller,,,,,,,,,,,,,,,,,0
s6563,netflix,Roger Donaldson,,,,,,,,,,,,,,,,,0
s6565,netflix,Agnidev Chatterjee,,,,,,,,,,,,,,,,,0
s6566,netflix,Alexandros Avranas,,,,,,,,,,,,,,,,,0
s6567,netflix,Gilles Paquet-Brenner,,,,,,,,,,,,,,,,,0
s6568,netflix,Prawal Raman,,,,,,,,,,,,,,,,,0
s6570,netflix,Parveen Kumar,,,,,,,,,,,,,,,,,0
s6571,netflix,Julie Dash,,,,,,,,,,,,,,,,,0
s6574,netflix,Amman Abbasi,,,,,,,,,,,,,,,,,0
s6575,netflix,Dylan Haegens, Bas van Teylingen,,,,,,,,,,,,,,,,1
s6576,netflix,Noah Baumbach, Jake Paltrow,,,,,,,,,,,,,,,,1
s6577,netflix,Tom Edmunds,,,,,,,,,,,,,,,,,0
s6578,netflix,Tanveer Khan,,,,,,,,,,,,,,,,,0
s6579,netflix,Danny J. Boyle,,,,,,,,,,,,,,,,,0
s6580,netflix,Demetri Martin,,,,,,,,,,,,,,,,,0
s6581,netflix,Tanuj Bhramar,,,,,,,,,,,,,,,,,0
s6582,netflix,Chad Van De Keere,,,,,,,,,,,,,,,,,0
s6583,netflix,Jason Priestley,,,,,,,,,,,,,,,,,0
s6584,netflix,Neil LaBute,,,,,,,,,,,,,,,,,0
s6585,netflix,Harrison Smith,,,,,,,,,,,,,,,,,0
s6586,netflix,Clay Porter,,,,,,,,,,,,,,,,,0
s6589,netflix,Anees Bazmee,,,,,,,,,,,,,,,,,0
s6590,netflix,Ken Burns, Artemis Joukowsky,,,,,,,,,,,,,,,,1
s6591,netflix,Dennis Iliadis,,,,,,,,,,,,,,,,,0
s6593,netflix,Christian Gudegast,,,,,,,,,,,,,,,,,0
s6594,netflix,Ted Demme,,,,,,,,,,,,,,,,,0
s6595,netflix,Frederick Cipoletti,,,,,,,,,,,,,,,,,0
s6596,netflix,Sam Patton,,,,,,,,,,,,,,,,,0
s6597,netflix,Mohamed Samy,,,,,,,,,,,,,,,,,0
s6598,netflix,Christopher Smith,,,,,,,,,,,,,,,,,0
s6599,netflix,Michael Feifer,,,,,,,,,,,,,,,,,0
s6600,netflix,Saara Cantell,,,,,,,,,,,,,,,,,0
s6601,netflix,Clay Staub,,,,,,,,,,,,,,,,,0
s6603,netflix,Sumitra Bhave, Sunil Sukthankar,,,,,,,,,,,,,,,,1
s6605,netflix,Indra Kumar,,,,,,,,,,,,,,,,,0
s6606,netflix,Hark Tsui,,,,,,,,,,,,,,,,,0
s6607,netflix,Ben Ryder,,,,,,,,,,,,,,,,,0
s6609,netflix,Benoît Jacquot,,,,,,,,,,,,,,,,,0
s6610,netflix,Lee Tamahori,,,,,,,,,,,,,,,,,0
s6611,netflix,Kundan Shah,,,,,,,,,,,,,,,,,0
s6613,netflix,Jay Roach,,,,,,,,,,,,,,,,,0
s6615,netflix,Chia-Liang Liu,,,,,,,,,,,,,,,,,0
s6616,netflix,Todd Standing,,,,,,,,,,,,,,,,,0
s6617,netflix,Benjamin Arfmann,,,,,,,,,,,,,,,,,0
s6618,netflix,Neill Blomkamp,,,,,,,,,,,,,,,,,0
s6620,netflix,David Lean,,,,,,,,,,,,,,,,,0
s6621,netflix,Paul Schrader,,,,,,,,,,,,,,,,,0
s6622,netflix,Philip Marlatt,,,,,,,,,,,,,,,,,0
s6623,netflix,Charles Martin Smith,,,,,,,,,,,,,,,,,0
s6624,netflix,Brian De Palma,,,,,,,,,,,,,,,,,0
s6625,netflix,Mahin Ibrahim, Austin Kolodney, Will Lowell, David Beier, Dave Dorsey, Xu Zhang, Alana Waksman, Jon YonKondy, Drue Metz, Brandon Somerhalder,,,,,,,,1
s6626,netflix,Jared Hess,,,,,,,,,,,,,,,,,0
s6627,netflix,Troy Nixey,,,,,,,,,,,,,,,,,0
s6628,netflix,Thierry Donard,,,,,,,,,,,,,,,,,0
s6629,netflix,Thierry Donard,,,,,,,,,,,,,,,,,0
s6630,netflix,Thierry Donard,,,,,,,,,,,,,,,,,0
s6631,netflix,Caradog W. James,,,,,,,,,,,,,,,,,0
s6632,netflix,Daniel Gordon,,,,,,,,,,,,,,,,,0
s6633,netflix,Mike Birbiglia,,,,,,,,,,,,,,,,,0
s6634,netflix,Mike Newell,,,,,,,,,,,,,,,,,0
s6635,netflix,Andrzej Bartkowiak,,,,,,,,,,,,,,,,,0
s6637,netflix,Wong Jing,,,,,,,,,,,,,,,,,0
s6638,netflix,John Patrick Shanley,,,,,,,,,,,,,,,,,0
s6640,netflix,Bo Welch,,,,,,,,,,,,,,,,,0
s6641,netflix,Scott Mosier, Yarrow Cheney,,,,,,,,,,,,,,,,1
s6642,netflix,Rob Cohen,,,,,,,,,,,,,,,,,0
s6643,netflix,Colin Teague,,,,,,,,,,,,,,,,,0
s6644,netflix,Doug Lefler,,,,,,,,,,,,,,,,,0
s6645,netflix,Patrik Syversen,,,,,,,,,,,,,,,,,0
s6648,netflix,Greg MacGillivray,,,,,,,,,,,,,,,,,0
s6650,netflix,Reiner Holzemer,,,,,,,,,,,,,,,,,0
s6654,netflix,Afia Nathaniel,,,,,,,,,,,,,,,,,0
s6655,netflix,Eeshwar Nivas,,,,,,,,,,,,,,,,,0
s6656,netflix,Troy Miller,,,,,,,,,,,,,,,,,0
s6657,netflix,Emma Hatherley,,,,,,,,,,,,,,,,,0
s6658,netflix,Dave Green,,,,,,,,,,,,,,,,,0
s6662,netflix,Anthony Lucero,,,,,,,,,,,,,,,,,0
s6663,netflix,Will Gluck,,,,,,,,,,,,,,,,,0
s6665,netflix,Ryan Murphy,,,,,,,,,,,,,,,,,0
s6666,netflix,Bruce Gowers,,,,,,,,,,,,,,,,,0
s6667,netflix,Ajithkumar,,,,,,,,,,,,,,,,,0
s6668,netflix,Harjit Singh,,,,,,,,,,,,,,,,,0
s6669,netflix,Sumitra Bhave, Sunil Sukthankar,,,,,,,,,,,,,,,,1
s6670,netflix,Sriram Raghavan,,,,,,,,,,,,,,,,,0
s6671,netflix,Philipp Stölzl,,,,,,,,,,,,,,,,,0
s6676,netflix,Matías Gueilburt,,,,,,,,,,,,,,,,,0
s6681,netflix,Bassam Kurdali,,,,,,,,,,,,,,,,,0
s6683,netflix,Sebastian Gutierrez,,,,,,,,,,,,,,,,,0
s6684,netflix,Fabien Beziat, Hugues Nancy,,,,,,,,,,,,,,,,1
s6687,netflix,Jon Spira,,,,,,,,,,,,,,,,,0
s6688,netflix,Michael Thelin,,,,,,,,,,,,,,,,,0
s6689,netflix,Riri Riza,,,,,,,,,,,,,,,,,0
s6690,netflix,Neil Triffett,,,,,,,,,,,,,,,,,0
s6693,netflix,Greg Coolidge,,,,,,,,,,,,,,,,,0
s6695,netflix,Ajay Phansekar,,,,,,,,,,,,,,,,,0
s6697,netflix,David Ayer,,,,,,,,,,,,,,,,,0
s6699,netflix,Denis Villeneuve,,,,,,,,,,,,,,,,,0
s6700,netflix,Jenny Carchman,,,,,,,,,,,,,,,,,0
s6701,netflix,Jason James,,,,,,,,,,,,,,,,,0
s6702,netflix,Robert Clouse,,,,,,,,,,,,,,,,,0
s6703,netflix,Drake Doremus,,,,,,,,,,,,,,,,,0
s6704,netflix,Kurt Wimmer,,,,,,,,,,,,,,,,,0
s6705,netflix,Wojciech Marczewski,,,,,,,,,,,,,,,,,0
s6706,netflix,Alejandro Doria,,,,,,,,,,,,,,,,,0
s6707,netflix,Marcelo González,,,,,,,,,,,,,,,,,0
s6709,netflix,Valeria Golino,,,,,,,,,,,,,,,,,0
s6711,netflix,Tom Shadyac,,,,,,,,,,,,,,,,,0
s6712,netflix,Paul W.S. Anderson,,,,,,,,,,,,,,,,,0
s6713,netflix,Robi Michael,,,,,,,,,,,,,,,,,0
s6714,netflix,Asghar Farhadi,,,,,,,,,,,,,,,,,0
s6716,netflix,Ivan Reitman,,,,,,,,,,,,,,,,,0
s6717,netflix,Alex Garland,,,,,,,,,,,,,,,,,0
s6720,netflix,Stuart Baird,,,,,,,,,,,,,,,,,0
s6722,netflix,Michael Whitton,,,,,,,,,,,,,,,,,0
s6723,netflix,Andrzej Bartkowiak,,,,,,,,,,,,,,,,,0
s6724,netflix,Joseph Mbah,,,,,,,,,,,,,,,,,0
s6726,netflix,Hakan Algül,,,,,,,,,,,,,,,,,0
s6727,netflix,Hakan Algül,,,,,,,,,,,,,,,,,0
s6728,netflix,Hakan Algül,,,,,,,,,,,,,,,,,0
s6730,netflix,Benny Fine,,,,,,,,,,,,,,,,,0
s6731,netflix,Matt Toronto,,,,,,,,,,,,,,,,,0
s6734,netflix,Sanjay Jadhav,,,,,,,,,,,,,,,,,0
s6735,netflix,Chris Stokes,,,,,,,,,,,,,,,,,0
s6736,netflix,Gregory Hoblit,,,,,,,,,,,,,,,,,0
s6737,netflix,Sedat Kirtan, Kubilay Sarikaya,,,,,,,,,,,,,,,,1
s6739,netflix,Keith L. Smith,,,,,,,,,,,,,,,,,0
s6740,netflix,Nagraj Manjule,,,,,,,,,,,,,,,,,0
s6741,netflix,Shadi Ali,,,,,,,,,,,,,,,,,0
s6744,netflix,Terry Gilliam,,,,,,,,,,,,,,,,,0
s6746,netflix,Peter Spirer,,,,,,,,,,,,,,,,,0
s6747,netflix,Norman Jewison,,,,,,,,,,,,,,,,,0
s6748,netflix,Biyi Bandele,,,,,,,,,,,,,,,,,0
s6749,netflix,Luke Jurevicius,,,,,,,,,,,,,,,,,0
s6750,netflix,Ari Levinson,,,,,,,,,,,,,,,,,0
s6752,netflix,Tony Zierra,,,,,,,,,,,,,,,,,0
s6753,netflix,Angga Dwimas Sasongko,,,,,,,,,,,,,,,,,0
s6754,netflix,James Wong,,,,,,,,,,,,,,,,,0
s6755,netflix,David R. Ellis,,,,,,,,,,,,,,,,,0
s6756,netflix,James Wong,,,,,,,,,,,,,,,,,0
s6757,netflix,Gianfranco Rosi,,,,,,,,,,,,,,,,,0
s6758,netflix,Sabal Singh Shekawat,,,,,,,,,,,,,,,,,0
s6759,netflix,Arthur Muhammad,,,,,,,,,,,,,,,,,0
s6760,netflix,Steven C. Miller,,,,,,,,,,,,,,,,,0
s6761,netflix,Nirpal Bhogal,,,,,,,,,,,,,,,,,0
s6763,netflix,Andrew Renzi,,,,,,,,,,,,,,,,,0
s6766,netflix,Cheh Chang,,,,,,,,,,,,,,,,,0
s6768,netflix,Marc Abraham,,,,,,,,,,,,,,,,,0
s6769,netflix,Khaled Marei,,,,,,,,,,,,,,,,,0
s6770,netflix,Gregory Caruso,,,,,,,,,,,,,,,,,0
s6772,netflix,Kang Cheng, Shan Hua,,,,,,,,,,,,,,,,1
s6773,netflix,Asri Bendacha,,,,,,,,,,,,,,,,,0
