show_id,titulo,director,elenco,anio,clasificacion,duracion,plataforma,genero,codireccion,elenco_oscar,elenco_gg,punt_media
as6398,Only Cloud Knows,Feng Xiaogang,"Huang Xuan, Yang Caiyu",2019,13+,132,amazon,Drama,0,0,0,3.5950118764845604
as6399,Metal Skin Panic Madox-1,Shinji Aramaki,"Harumi Ichiryuusai, Yasunori Matsumoto, Yukiko Ishida",1987,13+,41,amazon,Action,0,0,0,3.533180778032037
as6400,Macho Man,Pedro Amorim,"Otávio Augusto, Matheus Costa, Marcelo Flores",2021,13+,93,amazon,Comedy,0,0,0,3.51129363449692
as6401,Kaatskill Kannibals,Michael X. Rose,"Joe Jones, Kristina Rose, James Pogo LoRubbio, Kevin Callan",2021,18+,55,amazon,Arthouse,0,0,0,3.6094091903719914
as6402,Jaan! Jaan Loge Kya?,Minar Malhotra,"Minar Malhotra, Urvashi S Sharma, Samie Deol, Bob Bassi, Remmi",2021,13+,114,amazon,Romance,0,0,0,3.60412147505423
as6404,Cobalt Heir,Zach Fortney,"Nova Blanco-Rico, Kevin To, Gagandeep Chahal, Fuga Obidi, Chase Page, Joshua Campbell, Mikie Ramirez, Joseph Rapallo",2020,13+,88,amazon,Drama,0,0,0,3.5249480249480247
as6405,Biyer Phool,Ram Mukherjee,"Prasenjit Chatterjee, Sabyasachi Chakrabarty, Rani Mukerji, Indrani Haldar",1995,13+,138,amazon,Romance,0,0,0,3.6141078838174274
as6407,Allure,"Carlos Sanchez, Jason Sanchez","Evan Rachel Wood, Julia Sarah Stone, Denis O'Hare",2018,16+,105,amazon,Drama,1,0,0,3.562374245472837
as6408,47 Days,Pradeep Maddali,"Satyadev Kancharana, Pooja Jhaveri, Roshini Prakash, Ravi Varma, Srikanth Iyyengar, Hari Teja",2020,13+,108,amazon,Drama,0,0,0,3.5207509881422925
as6409,Retaliation,"Ludwig Shammasian, Paul Shammasian","Orlando Bloom, Janet Montgomery, Charlie Creed-Miles, Deborah Rock",2020,NR/Sin clasificacion,96,amazon,Suspense,1,0,0,3.6067864271457086
as6410,Our Friend,Gabriela Cowperthwaite,"Jason Segel, Dakota Johnson, Casey Affleck",2021,R,126,amazon,Arts,0,0,0,3.58920704845815
as6414,Custer's Last Stand,Elmer Clifton,"Rex Lease, Fred McGlynn Jr., Chief Thundercloud, Josef Swickard, Nancy Caswell, Reed Howes",1936,ALL,71,amazon,Western,0,0,0,3.5193050193050195
as6415,A.C.O.D.,Stuart Zicherman,"Adam Scott, Catherine O'Hara, Richard Jenkins, Amy Poehler, Clark Duke, Jessica Alba, Jane Lynch, Mary Elizabeth Winstead",2013,R,88,amazon,Comedy,0,0,0,3.5672097759674135
as6416,Tokyo Wine Party People,Hideki Wada,"Sayuri Matsumura, Ito Ono, Hayato Onozuka",2019,13+,102,amazon,Drama,0,0,0,3.627
as6418,Sinful,Rich Mallery,"Nicole D'Angelo, Christina Lo, Chris Spinelli",2020,16+,75,amazon,Drama,0,0,0,3.4827935222672064
as6420,Sardaar Ji 2 (Hindi),Rohit Jugraj,"Diljit Dosanjh, Sonam Bajwa, Monica Gill, Yashpal Sharma, Jaswinder Bhalla, Amritpal Chotu, Dev Gill, Anjana Sukhani, Mandy Takhar",2016,ALL,131,amazon,Comedy,0,0,0,3.5477707006369426
as6421,Sardaar ji (Hindi),Rohit Jugraj,"Diljit Dosanjh, Neeru Bajwa, Mandy Takhar, Sonam Bajwa, Jatinder Lall, Punam Randhawa, Bhavkhandan Singh Rakhra, Jas Heer, Jaswinder Bhalla, Amrit Pal, Ali Kazmi, Anita Kailey",2015,ALL,125,amazon,Comedy,0,0,0,3.5691382765531063
as6422,Fun2Ssh,Imtiaz Punjabi,"Paresh Rawal, Anuj Sawhney, Raima Sen, Iqbal Khan, Mushtaq Khan",2003,13+,150,amazon,Comedy,0,0,0,3.505446623093682
as6424,Evil On Queen Street: Bloodlust,Matt Spease,"Kevin T. Oliver, Ryan Heumier, Hanleigh Baker, Buddy Campbell, Caitlyn Bailey, Cj Bernard, Miracle Davis, Kyndall Hamilton, Brittany Sparkles, Amielynn Woodall, Ashley Brewer, Taylor Bell, Temre Morgan, Holly Petty, Amie Bishop, Jade Michael LaFont, Phil Giourousis, John Vasiliou, Graham Vowell, Kristina Castle, Jerryl Davis, Louie 'Dragonfly' Cruz, Bailey Freeman, Emmi Mullen, Joshua Probus, Elijah Lee Seymour, Jonathan Nahlen, Brandon Jay, Cindy Riley-Parker, Leslie Huntsman, Dylan 'Ace' Caples, Bailee Wyatt, Kendra King, Elizabeth Jay, Courtney Akins",2019,18+,130,amazon,Action,0,0,0,3.6059322033898304
as6425,Endless,Lambert Nnorom,Ray Emodi mike uchegbu Ray Ighodaro chinelo enemchukwu,2021,16+,103,amazon,Drama,0,0,0,3.521784232365145
as6426,Darling Nikki,Gregory Hatanaka,"Nicole D'Angelo, James Duval, Jamie Bernadette, Elana Krausz, Sal Landi, Lisa London, Steve Polites, Christo Dimassis, Rich Mallery",2020,18+,63,amazon,Drama,0,0,0,3.5773809523809526
as6428,Chu Liuxiang: The Beginning,Wei Dong,"Pinchao Guo, Kang Ning",2021,18+,78,amazon,Action,0,0,0,3.613107822410148
as6429,All About Sex,Dakota Gorman,"Dillon Lane, Natalee Linez, Emma Deckers, Matt Angel, Dakota Gorman, Chris Costanzo, Parvesh Cheena, Cate Cohen, Sterling Sulieman, James Hyde, Anisha Adusumilli, Joey Vahedi, Dusty Warren, Teagan Sirset, Sean Riggs, Michaela Sasner, Madeleine Gardella, Ryan W. Garcia, Oscar Fleming, Graham Outerbridge",2021,18+,104,amazon,Comedy,0,0,0,3.4627659574468086
as6431,Spirit of the Game,J.D. Scott,"Aaron Jakubenko, Kevin Sorbo, Wade Briggs",2016,PG,98,amazon,Drama,0,0,0,3.6018099547511313
as6432,Mars Needs Women,Larry Buchanan,"Tommy Kirk, Yvonne Craig, Warren Hammack, Tony Huston, Larry Tanner, Cal Duggan, Pat Delaney, Sherry Roberts, Donna Lindberg, Bubbles Cash, Byron Lord, Roger Ready, Barnett Shaw, Neil Fletcher, Chet Davis, Ron Scott, George Edgley, Dick Simpson, Don Campbell, Bob Hazlett, Ann Palmer, Gordon Bulow, Bill Thurman, Patrick Cranshaw, Claude Earls, Sally Casey, Bob Lorenz, Sylvia Rundell, David England, Terry Davis, Larry Buchanan",1968,18+,82,amazon,Horror,0,0,0,3.5570824524312896
as6433,Let Me Fall,Baldvin Zophoníasson,"Elín Sif Halldórsdóttir, Kristín Þóra Haraldsdóttir, Eyrún Björk Jakobsdóttir, Lára Jóhanna Jónsdóttir, Þorsteinn Bachmann, Ólafur Darri Ólafsson",2021,16+,137,amazon,Drama,0,0,0,3.5903846153846155
as6434,Butchers,Adrian Langley,"Simon Philllips, Michael Swatton, Julie Mainville, Anne-Carolyne Binette, James Hicks, Nick Allan, Blake Canning, Samantha De Benedet, Frederik Storm, Jonathan Largy",2021,16+,93,amazon,Drama,0,0,0,3.4858870967741935
as6435,Born To Lead,Chris Martens,"Jim Calhoun, Ray Allen, Richard Hamilton, Mike Krzyzewski, Kevin Ollie",2014,13+,57,amazon,Sports,0,0,0,3.5477707006369426
as6436,All at Sea,Robert Young,"Brian Cox, Lauren Bacall, James Fox, Hege Shcøyen, Kåre Conradi, Ingrid Bolsø Berdal, Sverre Anker Ousdal",2021,13+,89,amazon,Comedy,0,0,0,3.501008064516129
as6438,Sunday Mornings,Inda Reid,"Courtney Arlett, Maria Acero, Michelle Acero, Kofi Adams, King Amir, Yano Anaya, Selena Anduze, Quincy Bonds, Lauren Boyd, Jarneen Brown, William Chaney, Rutu Chaudhari, Renae Dae, Jamie Dion, Thomas Elliott, Eric Esquer, Justin Franklin, Dezi Gregory, Michelle Hammonds, Byron Jeans, Maria Liatis, Tip Lyvette, Sharan C. Mansfield, Shakyrah Nichole, Kayla Perry, Kevin Porter, Katrina Rhodes, Chloe Sigur, Kynnedi Smith, Mike R. Tinker, Mac Wells, Sabrina C. Williams, Zerrick Williams, Michelle Zhuang",2021,13+,64,amazon,Comedy,0,0,0,3.545631067961165
as6439,Godzone,Vinod Bharathan,"Sabumon Abdusamad, Siddharth Rajendran, Sooraj Harris, Vivek Vilasini, kalesh",2020,18+,58,amazon,Arthouse,0,0,0,3.5681341719077566
as6440,Army of One,Larry Charles,"Paul Scheer, Rainn Wilson, Nicolas Cage, Russell Brand, Wendi McLendon-Covey",2016,R,93,amazon,Action,0,0,0,3.541407867494824
as6441,Under The Smoky Roof,Pouran Derakhshandeh,"Farhad Aslani, Merila Zare'i, Behnoosh Tabatabaei, Sahar Khazaeli, Laleh Marzban, Azita Hajian, Hesam Navab Safavi, Shahram Haghighat Doost, Nafiseh Roshan",2017,13+,111,amazon,Drama,0,0,0,3.4849462365591397
as6442,Transfert,Massimiliano Russo,"Alberto Mica, Massimiliano Russo, Paola Roccuzzo, Saro Pizzuto, Clio Saccà",2019,16+,97,amazon,Drama,0,0,0,3.4933035714285716
as6443,The Shadows,Nalita Murray,"Paul Collett, Nalita Murray, Vaz Andreas",2010,16+,83,amazon,Suspense,0,0,0,3.5513100436681224
as6444,The Porter Brothers,Wilhelm Kuhn,"Cai Dale, Glenn Conroy, Jina Rahimi, Daniel Sommerford, Emmanuel Koutsis",2016,16+,40,amazon,Action,0,0,0,3.451292246520875
as6445,The Intimidation Game,Curtis Everitt,"Lexie Smith, Lamar Allen, Joshua Powell",2021,18+,70,amazon,Drama,0,0,0,3.5233050847457625
as6447,Sin,Don Tjernagel,"Clint Boevers, Bram Zwingli, J Maxwell Bash, Landon Sheetz, Joey Laboda, Cory Kamoss, Gus Gustafson, Mark Kenney, C. J. Kenney, Abigail Van-Patten-Freeman, Jordan Abbe, Greg Holt, Kate Riley, Olin Hudfeld, Cassie McMullen, Jamie Dorsolvac, Michaela Merchant, Deandre Sipthekid Smith, Kyla Faith, Caleb Degraw, Sam Cota",2021,18+,91,amazon,Horror,0,0,0,3.4712765957446807
as6448,Satru,Raj Chakraborty,"Jeet, Nusrat Jahan, Dipankar Dey",2011,13+,159,amazon,Action,0,0,0,3.510158013544018
as6449,Samar,Thiru,"Vishal, Trisha, Sunaina, Manoj Bajpayee, J. D. Chakravarthy, Jayaprakash",2013,13+,137,amazon,Action,0,0,0,3.536
as6450,Raju Bhai,Surya Kiran,"Manchu Manoj, Sheela Kaur, Tanikella Bharani, Kadhal Dhandapani, Brahmanandam, Rajeev Kanakala",2007,16+,138,amazon,Romance,0,0,0,3.491228070175439
as6451,Purgatory,Ami Artzi,"Tanya Roberts, Julie Pop, Hal Orlandini, Adrienne Pierce, Marie Human, Rufus Swart, David Sherwood, Clare Marshall, Gert van Niekerk",1988,18+,93,amazon,Action,0,0,0,3.4335443037974684
as6453,Pegasus,Han Han,"Teng Shen, Johnny Huang",2019,13+,98,amazon,Comedy,0,0,0,3.442468619246862
as6454,Painter,Cory Wexler Grant,"Betsy Randle, Eric Ladin, Casey Deidrick",2020,16+,100,amazon,Drama,0,0,0,3.517716535433071
as6456,Kaalidas,Sri Senthil,"Bharath, Ann Sheetal, Suresh Menon, Aadhav Kannadasan",2019,13+,120,amazon,Drama,0,0,0,3.53056768558952
as6457,Ishtam,Prem Nizar,"Vimal, Nisha Aggarwal, Santhanam, Anoop Kumar, Parvathi Nifran",2012,13+,140,amazon,Romance,0,0,0,3.4357298474945535
as6458,Into the Waves,Kyle Hedrick,"Philippe Klaus, Mike Booth",2017,18+,73,amazon,Drama,0,0,0,3.5437219730941703
as6459,Indigenous,Alastair Orr,"Zachary Soetenga, Lindsey McKeon, Sofia Pernas, Pierson Fode, Jamie Anderson",2016,R,86,amazon,Horror,0,0,0,3.603448275862069
as6460,Hillary,Sam Friedman,"Esther Friedman, Rain Pryor, Hannah Hodson, Christina Zorich",2016,18+,32,amazon,Comedy,0,0,0,3.548
as6462,Garden Store Part 2: Deserter,Jan Hrebejk,"Ana Geislerova, Ondrej Sokol, Martin Finger, Jiri Machacek, Gabriela Micova",2017,13+,111,amazon,Drama,0,0,0,3.5359628770301623
as6464,Doors Wide Open,Antwon Rollins,Octavius Lewis,2020,18+,79,amazon,Drama,0,0,0,3.51255230125523
as6468,A Kind Of Wonderful Thing,Jason Lupish,"Brian Andres, Beth Moore, Edward Balli",2021,18+,87,amazon,Comedy,0,0,0,3.5473251028806585
as6470,18 Vayasu,R. Panneerselvam,"Johnny, Gayathrie, Rohini, Sathyendra, Yuvarani",2012,13+,151,amazon,Drama,0,0,0,3.5492813141683777
as6472,Vathikuchi,P.Kinslin,"Dileepan, Anjali, Sampath Raj, Jayaprakash, Saranya Ponvannan",2013,ALL,136,amazon,Action,0,0,0,3.489384288747346
as6473,Udhayam NH4,Manimaran,"Siddharth, Ashrita Shetty, Kay Kay Menon, Aadukalam Naren, Kaali Venkat",2013,ALL,120,amazon,Romance,0,0,0,3.521384928716904
as6474,The Human Comedy,Mohammad Hadi Karimi,"Arman Darvish, Hooman Seyedi, Leila Zareh, Hasti Mahdavifard, Niki Karimi, Bahareh Kianafshar, Alireza Shojanoori",2017,13+,90,amazon,Comedy,0,0,0,3.5741482965931866
as6475,The Adventures of Major Miracle,James Campbell,"Daniel Elston, Madeleine Simard, Kayleigh M. Styles",2021,16+,71,amazon,Action,0,0,0,3.47265625
as6476,Talak Talak Talak,K N Vaidyanath,"R J Nethra, Suchethan Swaroop Vaidya",2021,13+,110,amazon,Drama,0,0,0,3.5277777777777777
as6477,Slackers,Dewey Nicks,"Jason Schwartzman, Jason Segal, Devon Sawa",2002,R,87,amazon,Comedy,0,0,0,3.522222222222222
as6478,Shartu Gate,Pradeep Bhattarai,"Paul Shah, Aanchal Sharma, Hari Bansha Acharya, Madan Krishna Acharya, Priyanka Karki, Deepa Shree Niroula, Deepak Raj Giri, Ramesh Ranjan",2018,13+,128,amazon,Comedy,0,0,0,3.4678423236514524
as6479,Nootrenbadhu,Jayendra Panchapakesan,"Siddharth, Priya Anand, Nithya Menen, Moulee, Geetha",2011,ALL,134,amazon,Romance,0,0,0,3.560840707964602
as6480,Marina,Pandiraj,"Sivakarthikeyan, Oviya, Pakoda Pandian, Sathish, Jayaprakash",2012,ALL,132,amazon,Comedy,0,0,0,3.5427927927927927
as6481,Mankatha,Venkat Prabhu,"Ajith Kumar, Arjun, Trisha, Lakshmi Rai, Anjali, Vaibhav, Premji Amaren, Mahat Raghavendra, Jayaprakash, Aravind",2011,13+,154,amazon,Action,0,0,0,3.5218818380743984
as6482,Magamuni,Santhakumar,"Arya, Indhuja Ravichandran, Mahima Nambiar, Kaali Venkat, Jayaprakash",2019,13+,150,amazon,Drama,0,0,0,3.54627539503386
as6483,Maayanadhi,Ashok Thiagarajan,"Aadukalam Naren, Venba, Abi Saravanan, Appukutty",2020,ALL,113,amazon,Romance,0,0,0,3.641821946169772
as6484,Maayajaalam,S. V. Krishna Reddy,"Srikanth, Poonam Kaur, Krishna Bhagavaan, Pradeep Rawat, Brahmanandam, Venu Madhav, Ali, Shafi",2006,13+,138,amazon,Drama,0,0,0,3.639558232931727
as6485,Kanna Laddu Thinna Aasaiya,K. S. Manikandan,"Sethu, Santhanam, Srinivasan, Vishakha, VTV Ganesh, Kovai Sarala, K. Sivasankar",2013,ALL,133,amazon,Comedy,0,0,0,3.590909090909091
as6486,Kanchana,Raghava Lawrence,"Raghava Lawrence, R. Sarathkumar, Kovai Sarala, Lakshmi Rai, Devadarshini, Sriman",2011,13+,164,amazon,Comedy,0,0,0,3.541407867494824
as6487,Kana Kandaen,K. V. Anand,"Srikanth, Prithviraj, Gopika, Vivek, Singamuthu",2005,13+,161,amazon,Drama,0,0,0,3.5435203094777563
as6488,Kadhalil Sodhappuvadhu Yeppadi,Balaji Mohan,"Siddharth, Amala Paul, Ravi Raghavendra, Sri Ranjani",2012,ALL,122,amazon,Comedy,0,0,0,3.6074468085106384
as6490,Half Serious,Utsav Mukherjee,"Paran Banerjee, Roopa Ganguly, Kharaj Mukherjee",2013,13+,122,amazon,Comedy,0,0,0,3.5481400437636763
as6491,Ganesapuram,Veerangan K,"Chinna, Risha",2021,13+,144,amazon,Romance,0,0,0,3.5532359081419624
as6492,Flat No. 609,ARINDAM BHATTACHARYA,"ABIR CHATTERJEE, TANUSREE, RUDRANIL GHOSH",2018,13+,103,amazon,Horror,0,0,0,3.5946261682242993
as6493,Deiva Thirumagal,A. L. Vijay,"Vikram, Sara Arjun, Anushka Shetty, Amala Paul, Nassar, Santhanam",2011,ALL,160,amazon,Comedy,0,0,0,3.6087824351297404
as6494,David,Bejoy Nambiar,"Vikram, Tabu, Jiiva, Lara Dutta, Isha Sharvani",2013,13+,122,amazon,Action,0,0,0,3.6045081967213113
as6495,Cheo,Eric W. Santos,"Sebastian Salazar, Samantha Laurenti, Zen Navarro, Tina Torres, Marsha Hovey, Hence Singleton, Gordy Bravo, NJ Brown, Ana Aldana, Rebecca Faiola",2019,13+,106,amazon,Drama,0,0,0,3.4505376344086023
as6496,Chandramukhi,P. Vasu,"Rajinikanth, Prabhu, Jyothika, Nayanthara, Vadivelu, Nassar, Vineeth, Sheela",2005,ALL,160,amazon,Comedy,0,0,0,3.4681318681318682
as6497,Champion Joe,Osamu Dezaki,"Teruhiko Aoi, Toshiyuki Hosokawa, Juukei Fujioka",1980,16+,153,amazon,Action,0,0,0,3.5160642570281126
as6498,Champion,Suseenthiran,"Vishwa, Mirnalini Ravi, Narain, Manoj Bharathiraja, Stun Siva",2019,13+,103,amazon,Drama,0,0,0,3.5678336980306344
as6499,Carmen,Vicente Aranda,"Paz Vega, Leonardo Sbaraglia, Antonio Dechent, Ginés García Millán",2003,18+,115,amazon,Drama,0,0,0,3.4925531914893617
as6501,Wrong Fires For Right Hopes,Luca Luongo,"Luca Luongo, Carolina Licheri, Michele Allocca",2020,18+,18,amazon,Drama,0,0,0,3.564583333333333
as6502,Woodfalls,David Campion,"Matthew Ferdenzi, Michelle Crane, Gareth Bennett-Ryan, Tyron Maynard, Maggie Daniels",2016,13+,74,amazon,Drama,0,0,0,3.474437627811861
as6503,White Zombie,Victor Halperin,"Bela Lugosi, Madge Bellamy, Robert Frazer, John Harron",1932,13+,66,amazon,Horror,0,0,0,3.561111111111111
as6504,White Elephant,Corey Moss,"Carmela Zumbado, Coco Jones, Devin Druid, Lana McKissack",2021,13+,80,amazon,Comedy,0,0,0,3.4773242630385486
as6505,When We Are Right,Sharon Mor,"Edward Asner, Kelsey Bohlen, Cody Cowell, Avi Liberman, Sharon Mor",2019,13+,35,amazon,Drama,0,0,0,3.503061224489796
as6506,Tyger Tyger,Kerry Mondragon,"Sam Quartin, Dylan Sprouse, Thea Sofie Loch Næss, Craig Stark, Eden Anne Brolin, Nekhebet Kum Juch, Max Madsen, Alma Martinez, Barbara Palvin",2021,18+,92,amazon,Romance,0,0,0,3.545824847250509
as6507,Transmigrate (The Troubled One),Andy Andico,"Criselle Quinn, Pontri Bernardo, Cris Pastor, Patrick Patawaran, Alyssa Lescano",2015,13+,99,amazon,Horror,0,0,0,3.6913978494623656
as6509,Thom & Dusty Go To Mexico,Thom Marshall,"Victor Tomasino, John Lee Ames, Eloy Mendez, Stacey Knock, Eddie Fleming",2015,13+,83,amazon,Comedy,0,0,0,3.5661764705882355
as6510,Things To Come,William Cameron Menzies,"Raymond Massey, Edward Chapman, Ralph Richardson, Margaretta Scott, Cedric Hardwicke",1936,16+,96,amazon,Drama,0,1,0,3.569416498993964
as6512,The Stonecutter,Daniel Zirilli,"Teiki Pambrum, Hereiti Biron, Papa Matarau, Lena Grell",2007,ALL,80,amazon,Drama,0,0,0,3.5
as6513,The Red House,Delmer Daves,"Edward G. Robinson, Lon McCallister, Judith Anderson, Rory Calhoun, Allene Roberts, Julie London",1947,13+,100,amazon,Drama,0,0,0,3.5597938144329895
as6514,The Poisoning,Zachary Eglinton,"Matt Mercer, Kalan Ray, Brandon Walz, Joanna Sotomura",2014,13+,85,amazon,Horror,0,0,0,3.624203821656051
as6515,The Most Dangerous Game,"Ernest B. Schoedsack, Irving Pichel","Joel McCrea, Fay Wray, Robert Armstrong, Leslie Banks",1932,13+,62,amazon,Action,1,0,0,3.5458089668615984
as6516,The Last Movie,Bruce Pittman,"Beth Gondek, Nataliya Alyexeyenko, Lawrence Bayne, Dawna Wright, Dwight McFee, Aubrey Ives, August Schellenberg, Robert Gulassarian, Vladimir Belov, Larysa Bajus, Laura Rowley, Sarah Higgins, Elissa Mielke, Shiya Zhao, Courtney Lamanna, Dayna Moritz",2012,13+,103,amazon,Arthouse,0,0,0,3.4979423868312756
as6517,The Isle,Matthew Butler-Hart,"Conleth Hill, Alex Hassell, Fisayo Akinade, Tori Butler-Hart, Alix Wilton Regan, Graham Butler",2019,18+,96,amazon,Horror,0,0,0,3.4946120689655173
as6520,The Devil to Pay,"Ruckus Sky, Lane Skye","Danielle Deadwyler, Catherine Dyer, Jayson Warner Smith, Brad Carter, Luce Rains, Adam Boyer, Charles Black, Parisa Johnston, Tim Habeger, Ezra Haslam",2020,16+,87,amazon,Suspense,1,0,0,3.529723991507431
as6521,The Charnel House,Craig Moss,"Callum Blue, Nadine Velazquez, Makenzie Moss, Erik LaRay Harvey, Joe Keery",2016,R,93,amazon,Horror,0,0,0,3.5627705627705626
as6522,The Calm After The Storm,Luca Amhofer,"Simone Leski, Vinzenz Wagner, Wolf Danny Homann, Kevin Krennhuber, Alexander Tröger",2021,13+,41,amazon,Action,0,0,0,3.5126582278481013
as6523,Tequila Flavored Cigarettes,Bobby McGruther,"Bobby McGruther, Amandalyn McLellan, Samantha Nolte, Robert Lincoln, Maya Tripathy, Lawrence Kochoa, Bianca Roses, Rachel Robyn Wagner, Allison Blackman",2021,16+,77,amazon,Comedy,0,0,0,3.5392156862745097
as6524,Tambyacha Vishnubala,Pitambar Kale,"Sayaji Shinde, Sadashiv Amrapurkar, Prema Kiran, Usha Naik, Aishwarya Narkar, Kuldeep Pawar, Vilas Rakte, Raj Shekar, Shobha Shiralkar, Rahul Solapurkar",2011,13+,157,amazon,Drama,0,0,0,3.461024498886414
as6526,Super Hot,Taylor King,"Kandace Kale, Elijah Cooke, Nobuaki Shimamoto, Sam Watkins",2021,16+,82,amazon,Horror,0,0,0,3.5403930131004366
as6527,Sundarapandian,S. R. Prabhakaran,"Sasikumar, Lakshmi Menon, Vijay Sethupathi, Soori, Appukutty, Inigo Prabhakaran, Soundararaja",2012,ALL,147,amazon,Action,0,0,0,3.497876857749469
as6528,Sri Rama Rajyam,Bapu,"Nandamuri Balakrishna, Nayanthara, Akkineni Nageswara Rao, Srikanth, Roja, K. R. Vijaya, Murali Mohan, Brahmanandam",2011,ALL,162,amazon,Drama,0,0,0,3.57700205338809
as6529,Speak or be Silent,Tyler Jones,"T.Jones, Shon Paul Johnson, RJ Lloyd, Robert Ezra, Precious Fletcher, Billy Bob Jackson, Victoria Lopez, Doll Santana, Kenneth Dorsey, Mikal Burrell, Michael Elliot, Edwin Victory, Randy Pharaoh Miller, Karena Graham, Jonathan Horne, Vladimir Kil, Delgado Lopez, El'Jae Jones, Ic Jonez, Tyree Walker, Quantrell Montgomery, Dijon Collins",2021,18+,72,amazon,Action,0,0,0,3.46137339055794
as6531,Singam123,Amith Nair,"Sampoornesh Babu, Sanam Shetty",2015,13+,88,amazon,Action,0,0,0,3.609808102345416
as6532,Sideboob,Richard Rotter,"Mark Ford, Samantha Cole, Evan Giovanni, Winny Clarke, Alana-Ashley Marque",2018,18+,90,amazon,Comedy,0,0,0,3.4979338842975207
as6533,Shopno Danob,Uncanny Episodes,"Shadhin Khasru & Tony Metcalfe, Marco Lucchi, Sarah Vinall, Tanjimul Islam, Khurshid Rumi",2018,13+,5,amazon,Horror,0,0,0,3.5066079295154187
as6534,Satan's Triangle,Sutton Roley,"Kim Novak, Ed Lauter, Doug McClure",1975,13+,74,amazon,Drama,0,0,0,3.513333333333333
as6535,Saattai,M. Anbazhagan,"Samuthirakani, Thambi Ramaiah, Yuvan, Mahima Nambiar, Junior Balaiah",2012,ALL,133,amazon,Romance,0,0,0,3.492248062015504
as6536,Rising Free,Christian Johannesson,"Samantha Droke, Melanie Foust, Bob Grove",2019,PG,96,amazon,Drama,0,0,0,3.562645011600928
as6537,Rise,Cuong Ngo,"Trương Ngọc Ánh, Kim Ly",2014,16+,93,amazon,Action,0,0,0,3.6006423982869378
as6538,Red Gold,Michael Keller,"Shivam Sharma, Bikramjeet Kanwarpal, Richa Meena, Mayur Bansal, Anand Krishnan",2014,16+,70,amazon,Drama,0,0,0,3.5276548672566372
as6539,Ramu,A. C. Tirulokchandar,"Gemini Ganesan, K. R. Vijaya, Master Rajkumar, Nagesh, S. A. Ashokan",1966,ALL,149,amazon,Drama,0,0,0,3.44015444015444
as6541,Penn,M.V. Raman,"Vyjayanthimala, Gemini Ganesan, S. Balachander, Anjali Devi, Chittor V. Nagaiah",1954,ALL,174,amazon,Comedy,0,0,0,3.493069306930693
as6542,Papaya,Kayleb Lee,"Safinah Chau, Liam Hendrix Tay, Amelia Faye Luong, Brandon Tay, Katherine Nguyen",2019,ALL,12,amazon,Drama,0,0,0,3.523517382413088
as6543,Oru Nadigaiyin Vaakkumoolam,Rajkrishna,"Sonia Agarwal, Sathan, Urmila Unni, Kovai Sarala, Ganja Karuppu, Raj Kapoor",2012,13+,141,amazon,Drama,0,0,0,3.488421052631579
as6544,Night Tide,Curtis Harrington,"Dennis Hopper, Linda Lawson, Gavin Muir, Luana Anders",1961,13+,85,amazon,Horror,0,0,0,3.579004329004329
as6545,Night Kaleidoscope,Grant McPhee,Patrick O'Brien,2017,18+,83,amazon,Horror,0,0,0,3.5721757322175733
as6546,Naanum Oru Penn,A. C. Tirulokchandar,"S. S. Rajendran, C. R. Vijayakumari, S. V. Ranga Rao, A. V. M. Rajan",1963,ALL,155,amazon,Drama,0,0,0,3.6184210526315788
as6547,My Prince Edward,Norris Wong,"Stephy Tang, CHU Pak-Hong, PAW Hee-Ching, JIN Kaijie, Eman Lam",2020,16+,93,amazon,Arthouse,0,0,0,3.508213552361396
as6548,Music,Sia,"Kate Hudson, Leslie Odom Jr., Maddie Ziegler",2021,PG-13,107,amazon,Arts,0,0,0,3.552788844621514
as6549,Mundaasupatti,Ram Kumar,"Vishnu Vishal, Nandita Swetha, Kaali Venkat, Ramdoss, Anandaraj",2014,ALL,140,amazon,Comedy,0,0,0,3.5230607966457024
as6550,MOTH,"Nancy Vazquez, Michele Frantzeskos","Nancy Vazquez, Michele Frantzeskos, Alana Johnson, Kereem Vargas",2021,16+,84,amazon,Action,1,0,0,3.563440860215054
as6551,Moon Point,Sean Cisterna,"Nick McKinlay, Paula Brancati, Art Hindle",2011,13+,83,amazon,Comedy,0,0,0,3.590062111801242
as6553,Meet John Doe,Frank Capra,"Gary Cooper, Barbara Stanwyck, Edward Arnold, Walter Brennan, Spring Byington, James Gleason",1941,16+,117,amazon,Comedy,0,1,0,3.5764044943820226
as6554,Mambo Man,"Mo Fini, Edesio Alejandro","Héctor Noas, Alejandro Palomino, Yudexi de la Torre Mesa, Candido Fabre, Maria Ochoa, Afro-Cuban All Stars",2020,16+,83,amazon,Arthouse,1,0,0,3.548611111111111
as6555,Losing Hope,lamonte hawley,"Jasmine Alexander, Michael Guinn, Lucretia Johnson, Leola Gross-Gibson, Joy Hawley, Trend, Janell Sharpe, Miss Tee, Kevin Ekstrom, Kyra Turner, Lamonte Hawley, Anthony Paul Jr., Jacquil B. Wright, King Sylvester, Angelis Luxx",2021,18+,65,amazon,Drama,0,0,0,3.555672268907563
as6556,"Lo and Behold, Reveries of the Connected World",Werner Herzog,"Elon Musk, Dr. Robert Kahn, Kevin Mitnick",2016,PG-13,98,amazon,Documentary,0,0,0,3.492424242424242
